candidate,review_threshold,block_threshold,block_evidence,evidence_set,trust_suppression,campaign_review_increment,campaign_block_increment,attack_devices,legitimate_devices,attack_review_or_higher_recall,attack_block_recall,attack_never_detected,legitimate_review_or_higher_rate,legitimate_block_rate,legitimate_reviewed_devices,legitimate_blocked_devices,median_first_review_attempt,p90_first_review_attempt,median_first_block_attempt,p90_first_block_attempt,cumulative_attack_detection,eligible,constraint_failures
r0.65_b0.75_e3_v2_full_trust-moderate_camp0.0,0.65,0.75,3,v2_full,moderate,0.0,0.0,468,2133,0.9167,0.7949,39,0.0727,0.0516,155,110,4.0,6.0,4.0,7.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.015}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1923}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.641}}",False,"legitimate block rate 0.0516 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0516, review 0.0727); subscription_dunning block rate 0.2958 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1429 > 0.0600; persistent_card_problem_customer block rate 0.1200 > 0.0600; micro_payment_customer block rate 0.1000 > 0.0600; household_shared_device block rate 0.0748 > 0.0600; mobile_network_churn block rate 0.0645 > 0.0600"
r0.65_b0.8_e1_v1_like_trust-none_camp0.0,0.65,0.8,1,v1_like,none,0.0,0.0,468,2133,0.9167,0.7735,39,0.0727,0.0422,155,90,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0235}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1688}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5427}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600"
r0.65_b0.8_e1_v1_like_trust-moderate_camp0.0,0.65,0.8,1,v1_like,moderate,0.0,0.0,468,2133,0.9167,0.7585,39,0.0727,0.0417,155,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0235}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1688}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5427}}",False,"legitimate block rate 0.0417 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0417, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600"
r0.65_b0.8_e1_v2_long_horizon_trust-none_camp0.0,0.65,0.8,1,v2_long_horizon,none,0.0,0.0,468,2133,0.9167,0.7949,39,0.0727,0.0427,155,91,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0235}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1923}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5641}}",False,"legitimate block rate 0.0427 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0427, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e1_v2_long_horizon_trust-moderate_camp0.0,0.65,0.8,1,v2_long_horizon,moderate,0.0,0.0,468,2133,0.9167,0.7799,39,0.0727,0.0422,155,90,4.0,6.0,5.0,7.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0235}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1923}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5641}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e1_v2_full_trust-none_camp0.0,0.65,0.8,1,v2_full,none,0.0,0.0,468,2133,0.9167,0.8269,39,0.0727,0.0427,155,91,4.0,6.0,4.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0363}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.1453}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.2415}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5962}}",False,"legitimate block rate 0.0427 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0427, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e1_v2_full_trust-moderate_camp0.0,0.65,0.8,1,v2_full,moderate,0.0,0.0,468,2133,0.9167,0.812,39,0.0727,0.0422,155,90,4.0,6.0,4.0,7.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0363}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.1453}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.2415}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5962}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e2_v1_like_trust-none_camp0.0,0.65,0.8,2,v1_like,none,0.0,0.0,468,2133,0.9167,0.609,39,0.0727,0.0398,155,85,4.0,6.0,5.0,10.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.0321}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3504}}",False,"legitimate block rate 0.0398 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0398, review 0.0727); subscription_dunning block rate 0.2535 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0700 > 0.0600"
r0.65_b0.8_e2_v1_like_trust-moderate_camp0.0,0.65,0.8,2,v1_like,moderate,0.0,0.0,468,2133,0.9167,0.5919,39,0.0727,0.0394,155,84,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.0321}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3504}}",False,"legitimate block rate 0.0394 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0394, review 0.0727); subscription_dunning block rate 0.2535 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0700 > 0.0600"
r0.65_b0.8_e2_v2_long_horizon_trust-none_camp0.0,0.65,0.8,2,v2_long_horizon,none,0.0,0.0,468,2133,0.9167,0.7585,39,0.0727,0.0427,155,91,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1282}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5192}}",False,"legitimate block rate 0.0427 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0427, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e2_v2_long_horizon_trust-moderate_camp0.0,0.65,0.8,2,v2_long_horizon,moderate,0.0,0.0,468,2133,0.9167,0.7415,39,0.0727,0.0422,155,90,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1282}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5192}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e2_v2_full_trust-none_camp0.0,0.65,0.8,2,v2_full,none,0.0,0.0,468,2133,0.9167,0.8269,39,0.0727,0.0427,155,91,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0342}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.1432}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.235}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5897}}",False,"legitimate block rate 0.0427 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0427, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e2_v2_full_trust-moderate_camp0.0,0.65,0.8,2,v2_full,moderate,0.0,0.0,468,2133,0.9167,0.8098,39,0.0727,0.0422,155,90,4.0,6.0,4.0,7.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0342}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.1432}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.235}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5897}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e3_v1_like_trust-none_camp0.0,0.65,0.8,3,v1_like,none,0.0,0.0,468,2133,0.9167,0.5406,39,0.0727,0.0239,155,51,4.0,6.0,5.0,12.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3098}}",False,"legitimate block rate 0.0239 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0239, review 0.0727); subscription_dunning block rate 0.1127 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.8_e3_v1_like_trust-moderate_camp0.0,0.65,0.8,3,v1_like,moderate,0.0,0.0,468,2133,0.9167,0.5214,39,0.0727,0.023,155,49,4.0,6.0,5.0,10.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3098}}",False,"legitimate block rate 0.0230 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0230, review 0.0727); subscription_dunning block rate 0.1127 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.8_e3_v2_long_horizon_trust-none_camp0.0,0.65,0.8,3,v2_long_horizon,none,0.0,0.0,468,2133,0.9167,0.6603,39,0.0727,0.0417,155,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.015}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4081}}",False,"legitimate block rate 0.0417 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0417, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e3_v2_long_horizon_trust-moderate_camp0.0,0.65,0.8,3,v2_long_horizon,moderate,0.0,0.0,468,2133,0.9167,0.6432,39,0.0727,0.0417,155,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.015}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4081}}",False,"legitimate block rate 0.0417 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0417, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e3_v2_full_trust-none_camp0.0,0.65,0.8,3,v2_full,none,0.0,0.0,468,2133,0.9167,0.7863,39,0.0727,0.0427,155,91,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.015}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1709}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5449}}",False,"legitimate block rate 0.0427 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0427, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.8_e3_v2_full_trust-moderate_camp0.0,0.65,0.8,3,v2_full,moderate,0.0,0.0,468,2133,0.9167,0.7692,39,0.0727,0.0422,155,90,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.015}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1709}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.5449}}",False,"legitimate block rate 0.0422 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0422, review 0.0727); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0900 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.65_b0.85_e1_v1_like_trust-none_camp0.0,0.65,0.85,1,v1_like,none,0.0,0.0,468,2133,0.9167,0.735,39,0.0727,0.0248,155,53,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1368}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3889}}",False,"legitimate block rate 0.0248 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0248, review 0.0727); subscription_dunning block rate 0.1972 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.85_e1_v1_like_trust-moderate_camp0.0,0.65,0.85,1,v1_like,moderate,0.0,0.0,468,2133,0.9167,0.7201,39,0.0727,0.0244,155,52,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1368}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.3889}}",False,"legitimate block rate 0.0244 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0244, review 0.0727); subscription_dunning block rate 0.1972 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.85_e1_v2_long_horizon_trust-none_camp0.0,0.65,0.85,1,v2_long_horizon,none,0.0,0.0,468,2133,0.9167,0.7585,39,0.0727,0.0258,155,55,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1581}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4103}}",False,"legitimate block rate 0.0258 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0258, review 0.0727); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.85_e1_v2_long_horizon_trust-moderate_camp0.0,0.65,0.85,1,v2_long_horizon,moderate,0.0,0.0,468,2133,0.9167,0.7436,39,0.0727,0.0253,155,54,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1581}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4103}}",False,"legitimate block rate 0.0253 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0253, review 0.0727); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.85_e1_v2_full_trust-none_camp0.0,0.65,0.85,1,v2_full,none,0.0,0.0,468,2133,0.9167,0.7799,39,0.0727,0.0258,155,55,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.109}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1902}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4338}}",False,"legitimate block rate 0.0258 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0258, review 0.0727); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.65_b0.85_e1_v2_full_trust-moderate_camp0.0,0.65,0.85,1,v2_full,moderate,0.0,0.0,468,2133,0.9167,0.765,39,0.0727,0.0253,155,54,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.062, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2286, 'block_rate': 0.109}, '3': {'review_or_higher_rate': 0.4316, 'block_rate': 0.1902}, '5': {'review_or_higher_rate': 0.8226, 'block_rate': 0.4338}}",False,"legitimate block rate 0.0253 > 0.01; legitimate review+ rate 0.0727 > 0.06; block false positives are not materially rarer than review (block 0.0253, review 0.0727); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3239 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
